Date,Value
2014-12-04,1511427.0
2014-12-03,1485852.0
2014-12-02,720170.0
2014-12-01,390405.0
2014-11-30,1721342.0
2014-11-29,1533481.0
2014-11-28,382465.0
2014-11-27,1267014.0
2014-11-26,316724.0
2014-11-25,904712.0
2014-11-24,438413.0
2014-11-23,560104.0
2014-11-22,384550.0
2014-11-21,272114.0
2014-11-20,492268.0
2014-11-19,889468.0
2014-11-18,628227.0
2014-11-17,464660.0
2014-11-16,1015765.0
2014-11-15,1185370.0
2014-11-14,1058306.0
2014-11-13,447106.0
2014-11-12,937726.0
2014-11-11,739521.0
2014-11-10,666353.0
2014-11-09,1312815.0
2014-11-08,3844502.0
2014-11-07,14800183.0
2014-11-06,1125870.0
2014-11-05,1901469.0
2014-11-04,870307.0
2014-11-03,328261.0
2014-11-02,2429651.0
2014-11-01,1617155.0
2014-10-31,313284.0
2014-10-30,414068.0
2014-10-29,1449734.0
2014-10-28,1169559.0
2014-10-27,215060.0
2014-10-26,276732.0
2014-10-25,519978.0
2014-10-24,1756844.0
2014-10-23,2687821.0
2014-10-22,279318.0
2014-10-21,206781.0
2014-10-20,335478.0
2014-10-19,1478545.0
2014-10-18,503331.0
2014-10-17,790315.0
2014-10-16,2423962.0
2014-10-15,1153020.0
2014-10-14,889669.0
2014-10-13,2626945.0
2014-10-12,512813.0
2014-10-11,158132.0
2014-10-10,1043228.0
2014-10-09,3872013.0
2014-10-08,1175682.0
2014-10-07,1448778.0
2014-10-06,1645768.0
2014-10-05,19093607.0
2014-10-04,3643270.0
2014-10-03,1211811.0
2014-10-02,1285047.0
2014-10-01,851440.0
2014-09-30,2381571.0
2014-09-29,3388939.0
2014-09-28,2182960.0
2014-09-27,256568.0
2014-09-26,928123.0
2014-09-25,838277.0
2014-09-24,481953.0
2014-09-23,1665837.0
2014-09-22,223050.0
2014-09-21,2360912.0
2014-09-20,726583.0
2014-09-19,2968626.0
2014-09-18,1528186.0
2014-09-17,1098388.0
2014-09-16,946780.0
2014-09-15,914071.0
2014-09-14,909981.0
2014-09-13,639944.0
2014-09-12,294112.0
2014-09-11,1922935.0
2014-09-10,1835481.0
2014-09-09,3157942.0
2014-09-08,591531.0
2014-09-07,1424717.0
2014-09-06,10347511.0
2014-09-05,2968855.0
2014-09-04,1623776.0
2014-09-03,707087.0
2014-09-02,421924.0
2014-09-01,826990.0
2014-08-31,2418727.0
2014-08-30,1464927.0
2014-08-29,2010886.0
2014-08-28,368377.0
2014-08-27,1201419.0
2014-08-26,1404958.0
2014-08-25,1266513.0
2014-08-24,1287354.0
2014-08-23,2698246.0
2014-08-22,2642511.0
2014-08-21,2342058.0
2014-08-20,853326.0
2014-08-19,1194458.0
2014-08-18,2423333.0
2014-08-17,1408319.0
2014-08-16,2069867.0
2014-08-15,1122692.0
2014-08-14,701989.0
2014-08-13,1502988.0
2014-08-12,1377382.0
2014-08-11,786743.0
2014-08-10,591800.0
2014-08-09,1058532.0
2014-08-08,548115.0
2014-08-07,1374644.0
2014-08-06,1694078.0
2014-08-05,986045.0
2014-08-04,1685118.0
2014-08-03,586798.0
2014-08-02,267145.0
2014-08-01,1693260.0
2014-07-31,639258.0
2014-07-30,314905.0
2014-07-29,619799.0
2014-07-28,1857941.0
2014-07-27,682704.0
2014-07-26,355492.0
2014-07-25,414354.0
2014-07-24,6895115.0
2014-07-23,823184.0
2014-07-22,1260365.0
2014-07-21,965284.0
2014-07-20,444421.0
2014-07-19,394832.0
2014-07-18,1118530.0
2014-07-17,1334586.0
2014-07-16,1151772.0
2014-07-15,157411.0
2014-07-14,710348.0
2014-07-13,403627.0
2014-07-12,649150.0
2014-07-11,317479.0
2014-07-10,1842643.0
2014-07-09,3090088.0
2014-07-08,266282.0
2014-07-07,1033120.0
2014-07-06,348660.0
2014-07-05,663837.0
2014-07-04,899065.0
2014-07-03,486351.0
2014-07-02,2117343.0
2014-07-01,236181.0
2014-06-30,3350259.0
2014-06-29,13151406.0
2014-06-28,200072.0
2014-06-27,881467.0
2014-06-26,145194.0
2014-06-25,357704.0
2014-06-24,1943795.0
2014-06-23,542494.0
2014-06-22,1273471.0
2014-06-21,401383.0
2014-06-20,1023316.0
2014-06-19,744306.0
2014-06-18,307837.0
2014-06-17,381715.0
2014-06-16,2312777.0
2014-06-15,216947.0
2014-06-14,600276.0
2014-06-13,2143981.0
2014-06-12,1695419.0
2014-06-11,6220855.0
2014-06-10,2714013.0
2014-06-09,980318.0
2014-06-08,1499352.0
2014-06-07,620279.0
2014-06-06,1513428.0
2014-06-05,506542.0
2014-06-04,1225120.0
2014-06-03,795968.0
2014-06-02,1150468.0
2014-06-01,997627.0
2014-05-31,4364750.0
2014-05-30,624870.0
2014-05-29,856222.0
2014-05-28,26576350.0
2014-05-27,1792437.0
2014-05-26,651290.0
2014-05-25,2958174.0
2014-05-24,271568.0
