Date,Value
2014-08-30,7212269864.0
2014-08-29,7202328284.0
2014-08-28,7198851096.0
2014-08-27,7188078989.0
2014-08-26,7185011766.0
2014-08-25,7180812740.0
2014-08-24,7175699793.0
2014-08-23,7169913123.0
2014-08-22,7164862744.0
2014-08-21,7157141051.0
2014-08-20,7151906530.0
2014-08-19,7149150973.0
2014-08-18,7146402465.0
2014-08-17,7139481026.0
2014-08-16,7136816955.0
2014-08-15,7133431154.0
2014-08-14,7129616892.0
2014-08-13,7126596302.0
2014-08-12,7121372358.0
2014-08-11,7118463404.0
2014-08-10,7116022310.0
2014-08-09,7114089269.0
2014-08-08,7111425663.0
2014-08-07,7109244155.0
2014-08-06,7104792647.0
2014-08-05,7091657302.0
2014-08-04,7075044751.0
2014-08-03,7068327813.0
2014-08-02,7066452812.0
2014-08-01,7063520998.0
2014-07-31,7055538621.0
2014-07-30,7052432491.0
2014-07-29,7048177757.0
2014-07-28,7043121486.0
2014-07-27,7039561241.0
2014-07-26,7036899105.0
2014-07-25,7034898014.0
2014-07-24,7031790516.0
2014-07-23,7022779099.0
2014-07-22,7019932801.0
2014-07-21,7015144612.0
2014-07-20,7011734439.0
2014-07-19,7008480890.0
2014-07-18,7004981204.0
2014-07-17,7001906600.0
2014-07-16,6998645072.0
2014-07-15,6996049847.0
2014-07-14,6994339427.0
2014-07-13,6992568384.0
2014-07-12,6991211928.0
2014-07-11,6989352541.0
2014-07-10,6987714224.0
2014-07-09,6984701952.0
2014-07-08,6978305972.0
2014-07-07,6976503283.0
2014-07-06,6974303741.0
2014-07-05,6972823273.0
2014-07-04,6971011232.0
2014-07-03,6968049336.0
2014-07-02,6962950127.0
2014-07-01,6955379853.0
2014-06-30,6952369908.0
2014-06-29,6947560474.0
2014-06-28,6933814166.0
2014-06-27,6932601240.0
2014-06-26,6930098218.0
2014-06-25,6925912014.0
2014-06-24,6924002841.0
2014-06-23,6915183410.0
2014-06-22,6912247102.0
2014-06-21,6909628529.0
2014-06-20,6908258998.0
2014-06-19,6905876282.0
2014-06-18,6902856213.0
2014-06-17,6900436687.0
2014-06-16,6898459045.0
2014-06-15,6895068407.0
2014-06-14,6893997360.0
2014-06-13,6892118986.0
2014-06-12,6846629482.0
2014-06-11,6836030718.0
2014-06-10,6822029794.0
2014-06-09,6809916465.0
2014-06-08,6807452553.0
2014-06-07,6804969806.0
2014-06-06,6802852798.0
2014-06-05,6798889663.0
2014-06-04,6795020414.0
2014-06-03,6792067379.0
2014-06-02,6786839541.0
2014-06-01,6783884819.0
2014-05-31,6780093050.0
2014-05-30,6773977197.0
2014-05-29,6768370873.0
2014-05-28,6765490442.0
2014-05-27,6736921087.0
2014-05-26,6732956480.0
2014-05-25,6728467702.0
2014-05-24,6722928830.0
2014-05-23,6711474576.0
2014-05-22,6708507987.0
2014-05-21,6704948691.0
2014-05-20,6701720145.0
2014-05-19,6700163758.0
2014-05-18,6698638547.0
2014-05-17,6696505918.0
2014-05-16,6695318784.0
2014-05-15,6693715238.0
2014-05-14,6691250776.0
2014-05-13,6684071408.0
2014-05-12,6682632814.0
2014-05-11,6680959800.0
2014-05-10,6679206577.0
2014-05-09,6677892635.0
2014-05-08,6676273765.0
2014-05-07,6673780651.0
2014-05-06,6671010302.0
2014-05-05,6669067030.0
2014-05-04,6666064656.0
2014-05-03,6664751480.0
2014-05-02,6663513254.0
2014-05-01,6661660133.0
2014-04-30,6659567601.0
2014-04-29,6657143352.0
2014-04-28,6653038599.0
2014-04-27,6651250361.0
2014-04-26,6649598709.0
2014-04-25,6647842613.0
2014-04-24,6645684565.0
2014-04-23,6642187907.0
2014-04-22,6636418448.0
2014-04-21,6633207634.0
2014-04-20,6631499582.0
2014-04-19,6631212113.0
2014-04-18,6631212113.0
2014-04-17,6626067766.0
2014-04-16,6622522087.0
2014-04-15,6604456867.0
2014-04-14,6601219956.0
2014-04-13,6598360796.0
2014-04-12,6596783479.0
2014-04-11,6595487261.0
2014-04-10,6588950562.0
2014-04-09,6575469001.0
2014-04-08,6572530548.0
2014-04-07,6570751889.0
2014-04-06,6563489347.0
2014-04-05,6560904797.0
2014-04-04,6549740612.0
2014-04-03,6548088098.0
2014-04-02,6534058017.0
2014-04-01,6531690933.0
2014-03-31,6528787745.0
2014-03-30,6525631899.0
2014-03-29,6521347049.0
2014-03-28,6517846167.0
2014-03-27,6512291672.0
2014-03-26,6505958412.0
2014-03-25,6504030932.0
2014-03-24,6498463510.0
2014-03-23,6495629828.0
2014-03-22,6494283127.0
2014-03-21,6479016379.0
2014-03-20,6473512976.0
2014-03-19,6465435862.0
2014-03-18,6460586220.0
2014-03-17,6455243084.0
2014-03-16,6452115713.0
2014-03-15,6450113584.0
2014-03-14,6448383904.0
2014-03-13,6445037541.0
2014-03-12,6438934418.0
2014-03-11,6434922172.0
2014-03-10,6417763338.0
2014-03-09,6314140655.0
2014-03-08,6311099160.0
2014-03-07,6307454769.0
2014-03-06,6134156797.0
2014-03-05,6130644983.0
2014-03-04,6123278715.0
2014-03-03,6116373148.0
2014-03-02,6109217723.0
2014-03-01,6104156290.0
2014-02-28,6094267447.0
2014-02-27,6082927839.0
2014-02-26,6079539753.0
2014-02-25,6076533492.0
2014-02-24,6063578041.0
2014-02-23,6055989631.0
2014-02-22,6054122643.0
2014-02-21,6052694435.0
2014-02-20,6047137389.0
2014-02-19,6042602034.0
2014-02-18,6036621318.0
2014-02-17,6031657083.0
2014-02-16,6029193398.0
2014-02-15,6025082980.0
2014-02-14,6022317586.0
2014-02-13,6017679402.0
2014-02-12,6015137274.0
2014-02-11,6009132403.0
2014-02-10,6003199424.0
2014-02-09,5999051822.0
2014-02-08,5995582156.0
2014-02-07,5993622447.0
2014-02-06,5987315416.0
2014-02-05,5848680523.0
2014-02-04,5835472508.0
2014-02-03,5831262276.0
2014-02-02,5829434859.0
2014-02-01,5827243021.0
2014-01-31,5822377107.0
2014-01-30,5820027095.0
2014-01-29,5816774714.0
2014-01-28,5812403007.0
2014-01-27,5808250493.0
2014-01-26,5804212748.0
2014-01-25,5802773614.0
2014-01-24,5798933273.0
2014-01-23,5793661048.0
2014-01-22,5791032040.0
2014-01-21,5785578691.0
2014-01-20,5781422255.0
2014-01-19,5776906439.0
2014-01-18,5773670903.0
2014-01-17,5771586010.0
2014-01-16,5768253903.0
2014-01-15,5763362543.0
2014-01-14,5754150367.0
2014-01-13,5750150889.0
2014-01-12,5745425670.0
2014-01-11,5731908010.0
2014-01-10,5727727700.0
2014-01-09,5725047936.0
2014-01-08,5722632884.0
2014-01-07,5714566398.0
2014-01-06,5710325872.0
2014-01-05,5706501282.0
2014-01-04,5698963563.0
2014-01-03,5686889607.0
2014-01-02,5682898201.0
2014-01-01,5678943659.0
2013-12-31,5676867142.0
2013-12-30,5674069474.0
2013-12-29,5672373444.0
2013-12-28,5669751843.0
2013-12-27,5667467702.0
2013-12-26,5657735406.0
2013-12-25,5654975450.0
2013-12-24,5624091829.0
2013-12-23,5620709095.0
2013-12-22,5615761936.0
2013-12-21,5614297192.0
2013-12-20,5480212233.0
2013-12-19,5475708210.0
2013-12-18,5469242699.0
2013-12-17,5450858083.0
2013-12-16,5445195795.0
2013-12-15,5431119925.0
2013-12-14,5424087983.0
2013-12-13,5419660140.0
2013-12-12,5414439985.0
2013-12-11,5411365752.0
2013-12-10,5403243698.0
2013-12-09,5399368081.0
2013-12-08,5396109807.0
2013-12-07,5392401901.0
2013-12-06,5381652989.0
2013-12-05,5373477023.0
2013-12-04,5364763936.0
2013-12-03,5358716347.0
2013-12-02,5350023903.0
2013-12-01,5338182688.0
2013-11-30,5329958425.0
2013-11-29,5320275842.0
2013-11-28,5298230649.0
2013-11-27,5279462525.0
2013-11-26,5253300463.0
2013-11-25,5207310989.0
2013-11-24,5168040260.0
2013-11-23,5159157128.0
2013-11-22,5142852350.0
2013-11-21,5125816124.0
2013-11-20,5114863110.0
2013-11-19,5089469159.0
2013-11-18,5061035065.0
2013-11-17,5041004594.0
2013-11-16,5026330118.0
2013-11-15,5011881470.0
2013-11-14,4992671716.0
2013-11-13,4971424374.0
2013-11-12,4959843115.0
2013-11-11,4943072096.0
2013-11-10,4931805526.0
2013-11-09,4920830397.0
2013-11-08,4905313850.0
2013-11-07,4891357924.0
2013-11-06,4874837624.0
2013-11-05,4863136276.0
2013-11-04,4843537309.0
2013-11-03,4836160429.0
2013-11-02,4833857999.0
2013-11-01,4829947091.0
2013-10-31,4824251513.0
2013-10-30,4818563853.0
2013-10-29,4814341551.0
2013-10-28,4807260551.0
2013-10-27,4803023679.0
